"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2023-03-31","CHLOGIST.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",848740000,820461000,28279000,0,4403000,164000,4567000,2843000,12382000,832843000,-39672000,16443000,38240000,23634000,40480000,16846000,-951000,15895000,-20386000,-4491000,-6064000,1573000,0,0,1573000,0,1573000,0.0158,0.0158,99340000,99340000
"2022-12-31","CHLSY","CHF","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",4970200000,1677700000,3292500000,18400000,0,0,1276100000,27900000,2547900000,4225600000,-23100000,2500000,29700000,265000000,1024300000,751200000,-6600000,744600000,-23100000,721500000,151800000,569700000,0,0,569700000,0,569700000,2415.92,2387.11,235811,238657
"2022-06-30","CHLWF","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",219697000,60218000,159479000,2.0050342062021786,3785000,0,3785000,62724000,-62724000,-2506000,-33051000,33137000,40476000,-676884000,222203000,945036000,-268152000,222203000,235015000,440500000,205485000,440500000,0,471399000,911899000,0,911899000,1.34,1.34,679392000,679392000
"2022-06-30","CHM.AX","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",2617122,949762,1667360,5174094,8731076,0,8731076,3358962,17189699,17189699,-627150,12977,640127,949762,-13622815,-14572577,-534953,-13817760,-627150,-14459952,163720,-15898400,0,0,-14623672,0,-15898400,-0.0406,-0.0406,359932442,359932442
"2023-06-30","CHM.CN","CAD","0000000000","2023-06-30","2023-06-29 20:00:00","2022","FY",5231,0,5231,0,912.346,33.914999999999964,946.261,-931254,201.42400000000004,201.42400000000004,-1144124.743,1145.257,1145270,56.55499999999995,-926020,1143923,-1144869.261,-946.261,-1345734.739,-1346.681,0,-1346.681,0,0,-1346.681,0,-1346.681,0,0,53891193,53891193
"2023-03-31","CHMBBRW.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",0,492000,-492000,0,421000,0,421000,1071000,1643632,2135632,0,1070806,0,0,-3734056,-3734056,1598426,-2135630,-1598428,-3734058,0,-3734058,0,0,-3734058,0,-3734058,-0.5,-0.5,7468116,7468116
"2022-12-31","CHMF.ME","RUB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",682226000000,403980000000,278246000000,0,25934000000,52457000000,78391000000,-1961000000,103946000000,507926000000,-2562000000,5749000000,8311000000,36336000000,237411000000,145766000000,29055000000,174821000000,-37366000000,137455000000,29094000000,108361000000,0,0,108282000000,0,108282000000,129.21,129.21,838000000,838000000
"2022-12-31","CHMG","USD","0000763563","2023-03-22","2023-03-22 15:09:34","2022","FY",94614000,0,94614000,0,34078000,941000,35019000,-20766000,941000,941000,74179000,81475000,7296000,3026000,39915000,36889000,8730000,44185000,-8730000,36889000,8106000,28783000,0,0,28783000,0,28783000,6.13,6.13,4693000,4693000
"2022-12-31","CHMI","USD","0001571776","2023-03-07","2023-03-07 16:18:44","2022","FY",40193000,11837000,28356000,-1.7864211285143194,6305000,0,6305000,6629000,12934000,12934000,12079000,29642000,17563000,-60069000,-450000,44810000,-17551000,44822000,0,27259000,5070000,22189000,0,0,21739000,0,11886000,1.1,1.1,19768286,19795639
"2022-12-31","CHMI-PA","USD","0001571776","2023-03-07","2023-03-07 16:18:44","2022","FY",40193000,11837000,28356000,-1.7864211285143194,6305000,0,6305000,6629000,12934000,12934000,12079000,29642000,17563000,-60069000,-450000,44810000,-17551000,44822000,0,27259000,5070000,22189000,0,0,21739000,0,11886000,1.1,1.1,19768286,19795639
"2022-12-31","CHMI-PB","USD","0001571776","2023-03-07","2023-03-07 16:18:44","2022","FY",40193000,11837000,28356000,-1.7864211285143194,6305000,0,6305000,6629000,12934000,12934000,12079000,29642000,17563000,-60069000,-450000,44810000,-17551000,44822000,0,27259000,5070000,22189000,0,0,21739000,0,11886000,1.1,1.1,19768286,19795639
"2022-06-30","CHMJF","CAD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",659600,94257,565343,0,264535,0,264535,-1106945,1106945,1201202,-1448423,50,1448473,94257,-447340,-1949115,894364,-541600,-1829686,-2884437,-203607,-2680830,0,0,-2680830,0,-2680830,-0.64,-0.64,4163000,4163232
"2022-12-31","CHMK.ME","RUB","0000000000","2022-12-31","2022-12-29 19:00:00","2022","FY",167965275000,141892128000,26073147000,0,0,0,17385396000,-692079000,18077475000,159969603000,-3955803000,11385099000,15340902000,3367832000,11363504000,30498811000,-22503139000,7995672000,7162237000,15157909000,2278551000,12879358000,0,0,12879358000,0,12879358000,4073.21,4073.21,3161965,3161965
"2022-06-30","CHMMF","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",2617122,949762,1667360,5174094,9137799,0,9137799,2084234,17189699,17189699,-627150,12977,640127,949762,-14142726,-15094553,521976,-15092488,-1162103,-15734680,163720,-15898400,0,0,-15898400,0,-15898400,-0.0442,-0.0442,359932442,359932442
"2022-12-31","CHMT","USD","0001765048","2023-03-27","2023-03-27 13:20:54","2022","FY",0,0,0,0,15362,0,15362,1257,16619,16619,0,0,0,1257,-15362,0,0,-16619,0,-16619,0,-16619,0,0,-16619,0,-16619,-0.0043,-0.0043,3870600,3870600
"2022-12-31","CHMX","USD","0001657045","2023-03-30","2023-03-30 17:15:32","2022","FY",0,5160.0000000064,-5160.0000000064,0,1673284,0,1673284,0,1673284,1673284,0,0,70515,5160.0000000064,-1668124,-1673284,0,-1673284,-70515,-1743799,70515,-1814314,0,0,-1814314,-70515,-1743799,-0.0653,-0.0653,27802153,27802153
"2022-10-31","CHN","USD","0000845379","2022-10-31","2022-10-30 20:00:00","2022","FY",-117465678,1619262,-119084940,-18.551884552163912,937214,0,937214,70426,1007640,1007640,15366,15366,0,570162,-118441589,-118441589,117871427,-118473318,-117903156,-118473318,-601890,-118473318,0,0,-118473318,0,-118473318,-11.55,-11.55,10258595,10258595
"2022-06-30","CHN.AX","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",634000,671000,-37000,0,5832000,477000,65013000,47788000,65013000,65684000,-18000,146000,164000,671000,-64846999,-65194999,-1,-65684000,47136000,-18059000,246000,-18305000,0,0,-18305000,0,-18305000,-0.0515,-0.0515,355099348,355099348
"2023-06-30","CHND","USD","0001434674","2023-06-30","2023-06-28 20:00:00","2022","FY",0,0,0,0,0,0,0,0,0,0,0,0,0,228485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-03-31","CHNG","USD","0001756497","2022-05-26","2022-05-26 16:21:45","2022","FY",3480815000,0,3480815000,277930000,0,0,734554000,2331520000,3344004000,3344004000,0,0,234244000,681808000,907273000,128243000,97222000,225465000,-331466000,-106001000,48611000,-154612000,0,0,-154612000,0,-154612000,-0.48,-0.48,323996600,323996600
"2022-03-31","CHNGU","USD","0001756497","2022-05-26","2022-05-26 16:21:45","2022","FY",3480815000,0,3480815000,277930000,0,0,734554000,2331520000,3344004000,3344004000,0,0,234244000,681808000,907273000,128243000,97222000,225465000,-331466000,-106001000,48611000,-154612000,0,0,-154612000,0,-154612000,-0.48,-0.48,323996600,323996600
"2022-12-31","CHNO","USD","0001530874","2022-12-31","2022-12-29 19:00:00","2022","FY",0,0,0,0,0,0,0,0,0,0,0,0,0,228485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-12-31","CHNR","CNY","0000793628","2023-05-15","2023-05-15 16:12:03","2022","FY",20306000,14485000,5821000,0,36749000,700000,37449000,904000,37449000,51934000,204000,15607000,4015000,2530000,-24178000,-25248000,0,-15159000,8816000,-16432000,5864000,-23338000,0,-1285000,-22296000,-1285000,-23338000,-13.61,-13.61,1637923,1637923
"2022-12-31","CHNVF","HKD","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",1496977000,535055000,961922000,344327832,293043000,830816000,1123859000,9385000,1601824000,2136879000,-856000,24775000,25631000,395150663,-339370883,-632776000,924333,-558304000,-26555333,-658407000,-12647000,-645398000,0,-95693099,-303089000,9428163,-352034628,-0.0167,-0.0167,18099186934,18098708000
"2022-01-31","CHNXF","CAD","0000000000","2022-01-31","2022-01-30 19:00:00","2022","FY",0,69000,-69000,1734000,1708000,0,1708000,0,3442000,3511000,0,0,1190000,69000,-3442000,-3668000,411000,-3511000,-1664000,-5112000,-191000,-4921000,0,0,-4921000,0,-4921000,-0.14,-0.14,34897265,34897265
"2022-12-31","CHO.BK","THB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",502107000,763640000,-261533000,0,174023000,16224000,190247000,-25426000,164821000,928461000,-220095000,0,220095000,66528000,-367479000,-434166000,7812000,-426354000,-227907000,-654261000,-11487000,-642774000,0,0,-642774000,0,-642775000,-5.65,-5.65,113668013,113668000
"2023-03-31","CHOICEIN.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",3850747000,1089589000,2761158000,0.2106297178722059,1775443000,60118000,1775443000,101012000,1823424000,2913013000,-183683000,846740000,219230000,2840394000,1086727000,1019605000,30791000,1038746000,-230880000,819516000,218837000,600679000,0,0,600679000,0,600679000,3.03,3.02,199024000,199890000
"2023-03-31","CHOICEIN.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",3850747000,1089589000,2761158000,0.2106297178722059,1775443000,60118000,1775443000,101012000,1823424000,2913013000,-183683000,846740000,219230000,2840394000,1086727000,1019605000,30791000,1038746000,-230880000,819516000,218837000,600679000,0,0,600679000,0,600679000,3.03,3.02,199024000,199890000
"2022-03-31","CHOKSI.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",24642000,17328000,7314000,0,2990000,1274000,4264000,12689000,16953000,34281000,3113000,3113000,0,1660000,-7979000,-9639000,0,-9639000,4829000,-4810000,-580000,-4230000,0,0,-4230000,0,-4230000,-1.08,-1.08,3900000,3900000
"2023-03-31","CHOKSILA.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",344405000,33817000,310588000,0,9890000,1251000,11141000,-922000,261066000,294883000,-34923000,1974000,34940000,54977000,127349000,72137000,-22558000,48021000,-12365000,37214000,5114000,32100000,0,0,32100000,0,32100000,4.61,4.61,6965000,6965000
"2022-03-31","CHOLAFIN.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",58641800000,1177700000,57464100000,0.28670512935552483,1213800000,129800000,1343600000,19422100000,20765700000,20797200000,52953400000,95739800000,42786400000,29114600000,0,-1006300000,1006300000,29010400000,11800000,29076000000,7487100000,21535100000,0,0,21535100000,0,21535100000,26.24,26.19,820581106,822172911
"2022-03-31","CHOLAFIN.NS","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",58641800000,1177700000,57464100000,0.28670512935552483,1213800000,129800000,1343600000,19422100000,20765700000,20797200000,52953400000,95739800000,42786400000,29114600000,0,-1006300000,1006300000,29010400000,11800000,29076000000,7487100000,21535100000,0,0,21535100000,0,21535100000,26.24,26.19,820581106,822172911
"2023-03-31","CHOLAHLDNG.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",193743200000,105850800000,87892400000,0.21066652124264823,2494900000,9169100000,11817900000,16214599999,28032500000,133883300000,-15386800000,1580000000,16536300000,1760600000,56540900000,54780300000,5079600000,59859900000,-21702800000,38157100000,10060900000,28096200000,0,0,12902300000,0,12902300000,68.72,68.72,187753270,187753270
"2023-03-31","CHOLAHLDNG.NS","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",193743200000,105850800000,87892400000,0.21066652124264823,2494900000,9169100000,11817900000,16214599999,28032500000,133883300000,-15386800000,1580000000,16536300000,1760600000,56540900000,54780300000,5079600000,59859900000,-21702800000,38157100000,10060900000,28096200000,0,0,12902300000,0,12902300000,68.72,68.72,187753270,187753270
"2022-12-31","CHOLF","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",35658895687,31281209725,4377685962,978105413,155795515,5733047,161528562,449294599,1588928574,32870138299,-653675663,123432319,763602431,5052688053,8523716897,3471028844,-471226623,2999802221,-18323639,2981478582,488359688,2211646277,0,287557723,2358697241,0,2358697241,0.49,0.49,4771592000,4771592000
"2022-03-31","CHORDIA.BO","INR","0000000000","2022-03-31","2022-03-30 20:00:00","2022","FY",26144000,0,26144000,0,1469000,38000,1507000,22826000,24333000,24336000,-2206000,28000,2206000,8871000,10679000,1811000,-3000,1808000,-2203000,-395000,3000,-395000,0,0,-395000,0,-395000,-0.0981,-0.0981,4028252,4028252
"2023-03-31","CHOTHANI.BO","INR","0000000000","2023-03-31","2023-03-31 00:00:00","2022","FY",82020000,71027000,10993000,0,479000,24000,503000,10490000,10993000,82020000,-2387000,78000,2387000,593000,4752000,4159000,-84000,4075000,-2303000,1772000,487000,1285000,0,0,1285000,0,1285000,0.25,0.25,5140000,5140000
"2022-12-31","CHOTI.BK","THB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",3147716520,2822238111,325478409,0,94046556,110155773,204202329,-5374848,198827481,3021065592,-12865372,12865372,12865372,39594000,155585400,115991400,3,115991403,-12659298,103332105,-3710401,107042506,0,0,107042506,0,107042506,14.27,14.27,7500000,7500000
"2022-12-31","CHOW.BK","THB","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1283994580,1120895181,163099399,0,357674613,0,357674613,-43706623,313967990,1434863171,-101168691,989025,102157716,143340000,1479783401,1336443401,-4,-150868591,-102563678,1233879719,-11426844,1245306563,0,-69492958,1020854760,0,1020854760,1.28,1.28,800000000,800000000
"2022-12-31","CHOWF","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",20556516000,15140010000,5416506000,0,862228000,3847602000,4709830000,-89330000,4664195000,19804205000,-68520000,13340000,81860000,870577000,1545201000,674624000,77687000,619969000,-159547000,592764000,117003000,475761000,0,-34039000,452326000,0,452326000,0.72,0.72,677434811,677434000
"2023-03-31","CHOWGULSTM.BO","INR","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",25731000,14895000,10836000,0,13619000,0,13619000,26887000,23182000,38077000,-4394000,780000,11215000,5027000,2926000,715000,-2855000,-38077000,-2319000,-19589000,-7999000,3540000,0,0,-11590000,0,3540000,-0.32,-0.32,36308425,36308425
"2022-12-31","CHP-UN.TO","CAD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1264594000,363953000,900641000,0.30768921472705096,46620000,0,46620000,2201000,48821000,412774000,-509497000,27360000,531773000,492123000,1278110000,1275909000,-424089000,1231766000,-107684000,744136000,-117000,744253000,0,0,744253000,0,744253000,1.03,1.03,723481581,723523362
"2023-06-30","CHP.JO","BWP","0000000000","2023-06-30","2023-06-29 20:00:00","2022","FY",6433000000,5074000000,1359000000,0,303000000,29000000,332000000,7000000,979000000,6053000000,109000000,109000000,0,193000000,467000000,274000000,0,274000000,-109000000,165000000,15000000,150000000,0,0,147000000,0,147000000,0.11,0.11,1344959000,1344959000
"2022-12-31","CHPFF","THB","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",614196968000,530913275000,83283693000,297000000,32078705000,22922097000,55000802000,3917650000,55000802000,585914077000,-19515171000,842826000,2909037000,32207515000,48154257000,23335612000,7157176000,19339651000,-10066213000,20426575000,6002934000,14423641000,0,0,13969553000,0,13413553000,1.69,1.69,7936000000,7936000000
"2022-12-31","CHPGF","CAD","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",0,9000,-9000,0,4053000,0,4053000,68000,4336000,4345000,463000,467000,4000,9000,-3801000,-10176000,5840000,-3810000,-5799000,-10135000,855000,-10990000,0,0,-10710000,0,-10710000,-0.16,-0.16,67367000,67367000
"2022-01-31","CHPT","USD","0001777393","2022-04-04","2022-04-04 06:13:47","2022","FY",242340000,188808000,53532000,145043000,81380000,93489000,174869000,-2774000,319912000,508720000,-1404000,98000,1502000,20701000,-117212000,-133669000,-131771000,-266380000,130269000,-136110000,-3540000,-132241000,0,0,-132570000,319425000,-451666000,-0.45,-0.44,297421969,302490266
"2022-12-31","CHPXF","CNY","0000000000","2022-12-31","2022-12-31 00:00:00","2022","FY",454947000000,0,454947000000,0,52774000000,5951000000,52774000000,-488512000000,-435738000000,426449000000,-273772000000,0,3322000000,3732000000,23443000000,316255000000,-297046000000,19209000000,23274000000,25176000000,-64000000,38222000000,0,0,24609000000,0,37381000000,2.56,2.56,9620000000,9620000000
"2022-12-31","CHR","USD","0001738758","2022-12-31","2022-12-29 19:00:00","2022","FY",157079000,40580000,116499000,1331000,5908000,82534000,88442000,282000,89773000,130353000,-93000,0,93000,3338000,30064000,26726000,0,26726000,127000,26853000,413000,26440000,0,0,26890000,0,26890000,3.95,3.95,6812387,6812387
"2022-06-30","CHR.AX","AUD","0000000000","2022-06-30","2022-06-29 20:00:00","2022","FY",0,1950,-1950,0,1111800,0,1111800,760,1717578,1717578,0,0.76,0,1950,-1717793,-1719743,2165,-1714653,-2165,-1719743,2925,-1719743,0,0,-1719743,0,-1719743,-0.0344,-0.0344,49935847,49935847
"2022-08-31","CHR.CO","EUR","0000000000","2022-08-31","2022-08-30 20:00:00","2022","FY",1218000000,541500000,676500000,96800000,82000000,173900000,255900000,-2000000,350700000,892200000,-8300000,2200000,10500000,101100000,422000000,303400000,22400000,320900000,-32900000,292900000,67800000,225100000,0,0,225100000,0,225100000,1.71,1.71,131712726,131891844
"2022-12-31","CHR.TO","CAD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1595804000,1172407000,423397000,0,0,0,0,235131000,235131000,1407538000,-100843000,4047000,104890000,182114000,360854000,178740000,9526000,188266000,-114416000,73850000,21933000,51917000,0,0,48890000,0,25988000,1.75,1.75,27777227.01588402,28435307.85986526
"2022-12-31","CHRA","USD","0001730346","2023-05-31","2023-05-31 17:13:01","2022","FY",293167000,302781000,-9614000,0,39365000,0,39365000,15372000,54737000,357518000,0,0,18567000,75302000,-34286000,-109595000,7000,-109588000,-18574000,-128162000,-57000,-128105000,0,0,-128105000,0,-128105000,-38.09,-38.09,3363000,3363000
"2022-12-31","CHRB","USD","0001730346","2023-05-31","2023-05-31 17:13:01","2022","FY",293167000,302781000,-9614000,0,42189000,-2824000,39365000,0,39365000,342146000,0,0,-15227000,37018000,-72577000,-109595000,60616000,-48979000,-79183000,-128162000,-57000,-128105000,0,262000,-127843000,5906000,-133749000,-39.77,-39.77,3363000,3363000
"2022-12-31","CHRD","USD","0001486159","2023-02-28","2023-02-28 16:12:14","2022","FY",3646794000,1856369000,1790425000,0,209299000,0,209299000,2204000,211503000,2067872000,-29349000,29349000,25341000,369659000,1740109000,1370450000,213339000,1583789000,-200210000,1383579000,-46884000,1430463000,425696000,0,1430463000,0,1856159000,46.91,44.35,30497000,32250999
